Player,Team,team_name,Elig_Pos,szn_GP_all,szn_TOI/GP_all,szn_G,szn_A,szn_SOG,szn_HIT,szn_BLK,szn_PIM,szn_FOW,l7_GP_all,l7_TOI/GP_all,l7_G,l7_A,l7_SOG,l7_HIT,l7_BLK,l7_PIM,l7_FOW,szn_GP_pp,szn_TOI/GP_pp,szn_PPP,l7_GP_pp,l7_TOI/GP_pp,l7_PPP,pos_group,T_szn_G,T_szn_A,T_szn_PPP,T_szn_SOG,T_szn_FOW,T_szn_HIT,T_szn_BLK,T_szn_PIM,T_l7_G,T_l7_A,T_l7_PPP,T_l7_SOG,T_l7_FOW,T_l7_HIT,T_l7_BLK,T_l7_PIM,Offensive_Index_szn,Banger_Index_szn,Composite_Index_szn,Offensive_Index_l7,Banger_Index_l7,Composite_Index_l7
Ty Dellandrea,S.J,,,23,0:14:15,0.37,1.1,4.57,12.07,2.93,1.1,25.24,7.0,0:15:29,0.55,0.55,4.98,15.5,3.32,1.11,27.67,,,,,,,F,29,63,50,30,91,87,74,39,50,39,50,43,92,92,82,49,52.6,66.66666666666667,56.82,54.8,74.33333333333333,60.65999999999999
Barrett Hayton,UTA,,,21,0:15:37,0.37,0.37,5.85,0.18,2.01,3.29,21.94,7.0,0:14:48,0.0,0.0,5.79,0.0,2.9,6.95,23.16,21.0,0:01:31,0.0,7.0,0:01:26,0.0,F,29,21,1,50,89,3,51,79,16,11,10,53,90,3,77,94,38.0,44.333333333333336,39.9,36.0,58.0,42.6
Jack McBain,UTA,,,23,0:13:49,0.19,0.57,5.66,11.13,3.02,5.28,21.69,7.0,0:14:36,0.0,1.17,2.35,10.56,3.52,4.11,24.06,,,,,,,F,17,33,50,47,89,85,76,91,16,67,50,9,90,84,84,85,47.2,84.0,58.24,46.4,84.33333333333333,57.78
Kevin Bahl,CGY,,,23,0:21:10,0.37,0.37,2.59,2.46,4.31,2.22,0.0,7.0,0:21:16,0.81,0.4,3.22,2.82,4.43,1.61,0.0,,,,,,,D,81,28,50,27,50,45,54,70,95,38,50,44,50,57,58,61,47.2,56.333333333333336,49.94,55.4,58.66666666666666,56.38
Noah Dobson,MTL,Jagrbombs,D,21,0:22:43,0.38,1.51,4.78,1.01,5.41,1.26,0.0,7.0,0:23:13,0.74,1.11,4.8,1.11,5.17,0.74,0.0,21.0,0:01:38,3.47,7.0,0:02:16,3.77,D,82,90,52,76,50,15,75,46,93,74,60,71,50,24,69,38,70.0,45.333333333333336,62.6,69.6,43.66666666666666,61.81999999999999
Adam Boqvist,NYI,,,9,0:12:56,0.0,0.52,1.03,2.06,3.09,1.03,0.0,5.0,0:12:50,0.0,0.93,0.93,2.8,1.87,1.87,0.0,,,,,,,D,19,40,50,2,50,37,25,38,26,67,50,3,50,56,9,66,32.2,33.333333333333336,32.54,39.2,43.66666666666666,40.54
Rasmus Sandin,WSH,,,18,0:19:03,0.35,0.87,3.67,5.6,4.9,0.7,0.0,7.0,0:19:06,0.45,0.9,5.83,5.38,5.83,0.9,0.0,18.0,0:01:37,0.0,,,,D,79,65,2,55,50,83,66,27,78,65,50,82,50,82,77,43,50.2,58.66666666666666,52.74,65.0,67.33333333333333,65.7
Adam Ginning,PHI,,,5,0:15:20,0.0,0.0,1.56,3.13,3.91,0.0,0.0,,,,,,,,,,,,,,,,D,19,6,50,6,50,57,44,6,50,50,50,50,50,50,50,50,26.2,35.666666666666664,29.04,50.0,50.0,50.0
Curtis Douglas,T.B,,,16,0:05:44,0.0,1.31,5.88,11.76,3.27,33.33,0.65,7.0,0:06:32,0.0,2.62,5.24,11.79,3.93,51.09,0.0,,,,,,,F,7,72,50,51,22,87,80,99,16,94,50,47,14,87,88,99,40.4,88.66666666666667,54.88,44.2,91.33333333333331,58.34
Nils Lundkvist,DAL,,,4,0:15:59,0.94,1.88,1.88,2.81,4.69,1.88,0.0,,,,,,,,,,,,,,,,D,99,95,50,11,50,51,62,63,50,50,50,50,50,50,50,50,61.0,58.66666666666666,60.3,50.0,50.0,50.0
Jacob Bernard-Docker,DET,,,12,0:12:55,0.0,0.39,5.8,3.87,2.71,0.77,0.0,4.0,0:13:31,0.0,0.0,5.55,6.66,3.33,0.0,0.0,,,,,,,D,19,29,50,87,50,67,16,29,26,14,50,80,50,88,36,14,47.0,37.333333333333336,44.1,44.0,46.0,44.6
Jordan Harris,BOS,,,5,0:15:37,0.77,0.77,6.91,3.07,2.3,0.0,0.0,,,,,,,,,,,,,,,,D,99,58,50,94,50,56,9,6,50,50,50,50,50,50,50,50,70.2,23.666666666666668,56.24,50.0,50.0,50.0
Michael Kesselring,BUF,,,9,0:15:36,0.0,0.0,4.27,2.99,3.84,0.85,0.0,3.0,0:12:46,0.0,0.0,3.13,1.56,0.0,0.0,0.0,,,,,,,D,19,6,50,67,50,54,43,32,26,14,50,43,50,34,1,14,38.4,43.0,39.78,36.6,16.333333333333332,30.52
Kirill Marchenko,CBJ,The Epstein Islanders,RW;IR+,22,0:18:57,1.15,2.01,9.35,2.73,2.16,1.15,0.0,6.0,0:19:57,0.0,2.0,5.51,2.0,1.5,1.0,0.0,22.0,0:02:55,6.52,6.0,0:02:22,8.41,F,80,90,79,86,12,31,56,41,16,87,86,50,14,28,45,46,69.4,42.66666666666666,61.38,50.6,39.66666666666666,47.32
Ilya Lyubushkin,DAL,,,17,0:16:26,0.0,0.86,1.93,4.72,7.08,3.65,0.0,4.0,0:16:48,0.0,1.79,0.89,7.14,7.14,6.25,0.0,,,,,,,D,19,64,50,12,50,76,91,88,26,90,50,3,50,90,88,95,39.0,85.0,52.8,43.8,91.0,57.96
Connor Dewar,PIT,,,21,0:13:42,0.83,0.63,7.92,8.96,1.88,0.83,0.42,7.0,0:15:00,0.57,0.57,7.43,3.43,2.28,2.28,0.57,,,,,,,F,63,37,50,76,19,79,47,32,52,40,50,70,22,45,65,70,49.0,52.66666666666666,50.1,46.8,60.0,50.76
Declan Chisholm,WSH,,,10,0:14:37,0.0,0.41,2.87,1.23,3.69,0.82,0.0,3.0,0:15:42,0.0,0.0,3.82,0.0,7.64,0.0,0.0,,,,,,,D,19,31,50,34,50,20,39,31,26,14,50,56,50,4,90,14,36.8,30.0,34.76,39.2,36.0,38.24
Pontus Holmberg,T.B,,,15,0:12:23,0.32,1.29,4.84,5.81,2.26,3.23,3.55,,,,,,,,,,,,,,,,F,25,71,50,34,50,62,59,78,50,50,50,50,50,50,50,50,46.0,66.33333333333333,52.1,50.0,50.0,50.0
Tyler Tucker,STL,,,22,0:12:32,0.22,0.65,3.91,5.65,3.48,6.96,0.0,6.0,0:12:24,0.0,0.0,5.64,1.61,0.81,4.84,0.0,,,,,,,D,59,50,50,60,50,83,34,98,26,14,50,81,50,35,1,92,53.8,71.66666666666667,59.16,44.2,42.66666666666666,43.74
Jonatan Berggren,DET,,,14,0:12:02,0.71,1.42,7.12,3.2,1.07,2.14,0.0,4.0,0:09:47,0.0,3.06,4.6,6.13,3.06,6.13,0.0,,,,,,,F,55,76,50,67,12,37,20,63,16,96,50,38,14,67,79,93,52.0,40.0,48.4,42.8,79.66666666666667,53.86
Alexander Romanov,NYI,,,15,0:19:26,0.0,0.21,3.5,6.38,6.38,1.23,0.0,4.0,0:20:59,0.0,0.71,4.29,5.0,5.72,0.0,0.0,,,,,,,D,19,17,50,50,50,87,86,45,26,56,50,64,50,80,76,14,37.2,72.66666666666667,47.84,49.2,56.66666666666666,51.44
Linus Karlsson,VAN,,,20,0:10:01,0.9,1.2,8.98,6.88,1.5,4.19,0.9,7.0,0:10:12,2.52,0.84,13.44,7.56,0.84,10.08,0.84,20.0,0:01:22,0.0,7.0,0:01:26,0.0,F,67,67,1,84,25,69,34,86,97,53,10,95,26,74,24,97,48.8,63.0,53.06,56.2,65.0,58.84
Paul Cotter,N.J,,,22,0:12:12,0.22,0.45,4.92,12.51,1.34,1.34,2.01,7.0,0:12:33,0.0,0.68,4.78,8.88,1.37,1.37,2.73,,,,,,,F,18,26,50,35,38,88,29,46,16,46,50,40,45,79,41,54,33.4,54.333333333333336,39.68,39.4,58.0,44.98
Cole Koepke,WPG,,,16,0:09:58,0.0,0.75,5.27,19.56,1.5,4.51,0.0,2.0,0:07:52,0.0,0.0,3.81,45.76,0.0,0.0,0.0,,,,,,,F,7,44,50,41,12,96,34,88,16,11,50,27,14,99,3,17,30.8,72.66666666666667,43.36,23.6,39.66666666666666,28.42
Spencer Stastney,NSH,,,22,0:15:27,0.18,1.06,3.53,0.53,3.35,0.71,0.0,7.0,0:14:53,0.0,0.58,4.6,0.0,4.03,0.0,0.0,,,,,,,D,52,75,50,51,50,7,31,27,26,49,50,69,50,4,51,14,55.6,21.666666666666668,45.42,48.8,23.0,41.06
Yegor Sharangovich,CGY,,,20,0:14:24,0.62,0.83,5.62,0.83,1.04,0.42,1.25,5.0,0:14:24,0.83,1.67,5.0,0.0,0.0,1.67,0.83,20.0,0:01:56,1.54,5.0,0:02:26,0.0,F,49,48,19,47,29,8,19,20,65,81,10,43,26,3,3,60,38.4,15.666666666666666,31.58,45.0,22.0,38.1
Simon Benoit,TOR,,,21,0:17:44,0.0,0.32,2.58,7.89,5.48,2.74,0.0,7.0,0:19:09,0.0,0.0,3.58,7.16,5.82,0.89,0.0,,,,,,,D,19,24,50,27,50,92,76,79,26,14,50,52,50,90,77,43,34.0,82.33333333333333,48.5,38.4,70.0,47.88
Cole Reinhardt,VGK,,,16,0:09:13,0.41,0.81,3.25,10.98,0.41,2.44,0.81,7.0,0:10:01,0.0,0.86,5.13,7.7,0.86,3.42,0.86,,,,,,,F,32,47,50,11,24,85,4,68,16,54,50,45,26,75,25,81,32.8,52.333333333333336,38.66,38.2,60.333333333333336,44.84
Jake Christiansen,CBJ,,,19,0:10:31,0.0,0.3,4.8,4.5,2.1,1.2,0.0,7.0,0:11:03,0.0,0.77,6.97,5.42,0.0,1.55,0.0,,,,,,,D,19,23,50,76,50,74,7,44,26,59,50,90,50,82,1,60,43.6,41.66666666666666,43.02,55.0,47.66666666666666,52.8
Brayden Pachal,CGY,,,17,0:13:24,0.0,0.79,2.9,9.48,3.95,6.85,0.0,7.0,0:13:43,0.0,1.25,1.87,10.62,5.0,6.25,0.0,,,,,,,D,19,60,50,35,50,95,45,98,26,78,50,16,50,96,67,95,42.8,79.33333333333333,53.75999999999999,44.0,86.0,56.6
Egor Zamula,PHI,,,10,0:13:38,0.0,0.44,3.08,0.44,4.84,1.76,0.0,2.0,0:14:32,0.0,0.0,4.13,0.0,2.06,4.13,0.0,,,,,,,D,19,33,50,40,50,6,65,60,26,14,50,61,50,4,12,89,38.4,43.66666666666666,39.98,40.2,35.0,38.64
Jonathan Aspirot,BOS,,,11,0:15:04,0.0,0.0,2.53,9.41,6.15,2.17,0.0,5.0,0:15:01,0.0,0.0,2.39,9.58,5.59,4.79,0.0,,,,,,,D,19,6,50,25,50,95,84,69,26,14,50,27,50,95,75,92,30.0,82.66666666666667,45.8,33.4,87.33333333333333,49.58
Kyle MacLean,NYI,,,10,0:09:34,0.0,0.63,4.38,10.02,1.25,11.9,6.89,,,,,,,,,,,,,,,,F,7,37,50,27,66,82,26,99,50,50,50,50,50,50,50,50,37.4,69.0,46.88,50.0,50.0,50.0
Nico Sturm,MIN,,,1,0:13:36,0.0,0.0,0.0,13.24,8.82,0.0,13.24,1.0,0:13:36,0.0,0.0,0.0,13.24,8.82,0.0,13.24,,,,,,,F,7,5,50,1,81,90,99,8,16,11,50,1,81,89,99,17,28.8,65.66666666666667,39.86,31.8,68.33333333333333,42.75999999999999
Blake Lizotte,PIT,,,21,0:13:55,0.62,0.21,5.54,3.28,1.85,1.23,18.87,7.0,0:13:40,0.63,0.63,6.89,1.88,0.63,3.76,23.81,,,,,,,F,49,13,50,46,87,38,46,43,55,43,50,65,90,27,17,83,49.0,42.333333333333336,47.0,60.6,42.333333333333336,55.120000000000005
Noah Philp,EDM,,,15,0:10:02,0.8,0.4,4.78,9.56,0.8,1.59,23.11,4.0,0:08:45,0.0,0.0,5.14,8.56,0.0,0.0,22.25,,,,,,,F,61,23,50,33,90,81,12,52,16,11,50,45,89,78,3,17,51.4,48.333333333333336,50.48,42.2,32.666666666666664,39.34
Peyton Krebs,BUF,,,22,0:13:44,0.0,1.19,4.17,10.32,2.98,6.75,14.48,7.0,0:13:41,0.0,1.88,3.76,13.15,5.01,11.9,10.02,,,,,,,F,7,67,50,23,82,83,75,95,16,85,50,26,75,89,94,98,45.8,84.33333333333333,57.35999999999999,50.4,93.66666666666669,63.38
Kirby Dach,MTL,,,15,0:14:01,1.43,0.57,6.27,5.99,4.28,4.56,13.12,4.0,0:15:24,0.97,0.0,4.87,8.76,4.87,9.74,12.66,15.0,0:01:33,2.56,,,,F,88,33,36,57,81,63,91,88,72,11,50,42,80,79,93,97,59.0,80.66666666666667,65.5,51.0,89.66666666666667,62.6
Bowen Byram,BUF,,,22,0:21:34,0.51,0.89,4.17,1.77,3.54,1.26,0.0,7.0,0:20:57,1.23,1.23,6.95,1.23,3.27,0.0,0.0,22.0,0:01:58,4.16,7.0,0:02:24,3.56,D,92,66,60,65,50,31,35,46,99,78,58,89,50,27,35,14,66.6,37.333333333333336,57.81999999999999,74.8,25.33333333333333,59.96
Matthew Robertson,NYR,,,15,0:16:05,0.25,0.0,2.73,5.96,4.72,1.49,0.0,6.0,0:15:24,0.0,0.0,2.6,6.49,5.84,1.3,0.0,,,,,,,D,65,6,50,31,50,85,63,53,26,14,50,31,50,88,77,54,40.4,67.0,48.38,34.2,73.0,45.84
Kaedan Korczak,VGK,,,22,0:15:59,0.34,0.17,3.41,7.16,5.63,2.73,0.0,7.0,0:14:32,0.0,0.0,1.77,7.66,6.48,3.54,0.0,,,,,,,D,78,14,50,48,50,90,78,78,26,14,50,14,50,91,83,86,48.0,82.0,58.19999999999999,30.8,86.66666666666667,47.56
Dylan Cozens,OTT,The Epstein Islanders,C,22,0:17:22,1.26,1.26,7.53,10.36,1.57,1.88,17.89,7.0,0:17:03,1.01,2.01,7.04,9.55,1.01,3.02,16.09,22.0,0:03:02,8.07,7.0,0:02:49,6.08,F,84,70,87,72,86,83,36,58,73,87,78,67,84,82,29,78,79.8,59.0,73.55999999999999,77.8,63.0,73.35999999999999
Alex Turcotte,L.A,,,22,0:09:02,0.0,0.9,4.83,1.51,1.81,3.32,22.02,6.0,0:08:10,0.0,0.0,2.44,1.22,2.44,2.44,19.56,,,,,,,F,7,52,50,34,89,16,45,79,16,11,50,10,87,18,69,72,46.4,46.66666666666666,46.48,34.8,53.0,40.25999999999999
Trevor Zegras,PHI,Jagrbombs,C;LW,21,0:18:29,1.08,2.16,7.73,1.39,0.93,3.09,4.79,7.0,0:19:20,1.33,1.33,9.3,1.33,0.89,0.89,1.77,21.0,0:02:38,8.66,7.0,0:02:10,0.0,F,77,92,89,74,57,14,15,77,83,72,10,83,37,19,25,43,77.8,35.333333333333336,65.05999999999999,57.0,29.0,48.6
Cole Caufield,MTL,Hughes your daddy,LW;RW,21,0:18:28,2.01,1.39,9.12,2.78,0.77,1.24,0.31,7.0,0:18:35,1.38,1.38,10.14,1.84,0.0,0.92,0.92,21.0,0:03:07,5.48,7.0,0:03:29,0.0,F,96,75,72,85,17,32,11,43,84,74,10,86,27,26,3,44,69.0,28.666666666666668,56.9,56.2,24.33333333333333,46.63999999999999
Moritz Seider,DET,Autodraft Anomalies,D,23,0:24:54,0.31,1.36,6.18,4.5,4.5,1.68,0.0,7.0,0:23:48,0.72,2.88,7.92,3.6,7.92,2.16,0.0,23.0,0:03:22,6.18,7.0,0:02:05,12.31,D,74,86,78,90,50,74,58,58,92,98,91,93,50,67,92,71,75.6,63.333333333333336,71.91999999999999,84.8,76.66666666666667,82.35999999999999
Cam York,PHI,The Epstein Islanders,D,18,0:24:30,0.14,1.22,1.77,0.14,4.76,0.82,0.0,7.0,0:23:51,0.0,0.36,2.16,0.0,3.95,0.72,0.0,18.0,0:01:52,10.69,7.0,0:01:44,4.9,D,44,82,93,9,50,3,63,31,26,35,68,22,50,4,49,38,55.6,32.333333333333336,48.620000000000005,40.2,30.33333333333333,37.24
Bobby Brink,PHI,,,21,0:16:16,1.05,0.7,6.84,5.09,1.4,2.11,1.05,7.0,0:16:09,0.53,0.0,6.9,4.77,1.59,1.06,1.59,21.0,0:02:08,5.33,7.0,0:01:50,0.0,F,75,41,71,64,27,56,31,63,49,11,10,65,35,58,48,47,55.6,50.0,53.92,34.0,51.0,39.1
Kaapo Kakko,SEA,,,7,0:12:35,0.68,0.0,5.45,2.04,1.36,2.72,0.0,2.0,0:09:01,3.33,0.0,9.98,6.65,0.0,0.0,0.0,,,,,,,F,53,5,50,44,12,23,29,72,99,11,50,86,14,70,3,17,32.8,41.333333333333336,35.36,52.0,30.0,45.4
John Beecher,"BOS, CGY",,,9,0:10:35,0.63,0.0,6.92,5.66,3.77,1.26,0.63,,,,,,,,,,,,,,,,F,49,5,50,65,22,61,87,44,50,50,50,50,50,50,50,50,38.2,64.0,45.94,50.0,50.0,50.0
Matt Boldy,MIN,P Diddlers,LW;RW,23,0:21:03,1.61,1.49,9.16,1.73,1.73,1.49,1.61,7.0,0:21:00,2.45,1.63,9.38,1.63,2.45,2.45,0.82,23.0,0:04:33,6.29,7.0,0:04:31,5.68,F,92,78,78,85,33,19,42,49,97,80,76,83,26,23,69,72,73.2,36.66666666666666,62.24,72.4,54.66666666666666,67.08
Jack Hughes,N.J,Hughes your daddy,C;LW;IR;IR+,17,0:21:08,1.67,1.67,11.52,0.33,1.67,0.0,8.68,2.0,0:23:44,0.0,2.53,17.69,0.0,1.26,0.0,6.32,17.0,0:03:12,5.5,,,,F,93,83,72,94,72,4,40,8,16,93,50,98,65,3,38,17,82.8,17.333333333333332,63.16,64.4,19.33333333333333,50.88
Arthur Kaliyev,OTT,,,2,0:10:36,0.0,2.83,11.31,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,F,7,97,50,94,12,2,1,8,50,50,50,50,50,50,50,50,52.0,3.6666666666666665,37.5,50.0,50.0,50.0
Domenick Fensore,CAR,,,1,0:19:22,0.0,0.0,6.2,3.1,9.29,0.0,0.0,,,,,,,,,,,,,,,,D,19,6,50,90,50,56,98,6,50,50,50,50,50,50,50,50,43.0,53.333333333333336,46.1,50.0,50.0,50.0
Drew Helleson,ANA,,,22,0:18:59,0.29,1.01,2.87,3.74,4.31,0.86,0.0,7.0,0:18:20,0.0,0.47,1.87,3.74,7.01,2.8,0.0,,,,,,,D,71,73,50,34,50,65,54,32,26,42,50,16,50,69,87,79,55.6,50.333333333333336,54.02,36.8,78.33333333333333,49.25999999999999
Alex Vlasic,CHI,,,21,0:21:21,0.27,0.4,2.68,1.74,4.82,0.67,0.0,7.0,0:21:03,0.41,0.0,1.63,0.81,4.88,0.0,0.0,,,,,,,D,68,30,50,29,50,30,65,26,75,14,50,12,50,18,65,14,45.4,40.333333333333336,43.88,40.2,32.333333333333336,37.84
Marshall Warren,NYI,,,2,0:12:07,0.0,4.95,0.0,4.95,0.0,4.95,0.0,,,,,,,,,,,,,,,,D,19,99,50,1,50,78,1,95,50,50,50,50,50,50,50,50,43.8,58.0,48.06,50.0,50.0,50.0
Philip Tomasino,PIT,,,9,0:12:10,0.0,0.55,4.93,6.02,3.83,0.0,1.1,3.0,0:10:41,0.0,0.0,1.87,5.61,0.0,0.0,0.0,,,,,,,F,7,32,50,36,28,63,87,8,16,11,50,5,14,64,3,17,30.6,52.66666666666666,37.22,19.2,28.0,21.84
Connor McMichael,WSH,Bar Down Beauties,C;LW,23,0:16:01,0.33,1.47,7.49,1.63,1.47,1.3,18.07,7.0,0:16:43,0.51,3.07,7.69,2.05,1.54,0.0,16.91,23.0,0:01:44,1.5,,,,F,26,77,18,72,86,17,33,45,48,96,50,72,85,29,46,17,55.8,31.666666666666668,48.56,70.2,30.666666666666668,58.34
Thomas Harley,DAL,Trocheck Backcheck Paycheque,D;IR+,18,0:22:59,0.15,1.31,3.05,1.31,6.24,1.16,0.0,3.0,0:22:13,0.0,0.9,2.7,1.8,3.6,1.8,0.0,18.0,0:01:35,6.27,,,,D,46,85,78,39,50,21,85,42,26,65,50,33,50,39,42,65,59.6,49.333333333333336,56.52,44.8,48.66666666666666,45.96
Nicholas Robertson,TOR,,,21,0:13:19,1.07,1.29,7.94,5.58,1.93,0.0,0.21,7.0,0:13:55,0.62,1.23,4.92,6.15,4.31,0.0,0.62,21.0,0:01:08,2.51,7.0,0:01:33,0.0,F,76,71,36,76,16,60,49,8,54,69,10,42,23,67,90,17,55.0,39.0,50.2,39.6,58.0,45.12
Sam Poulin,PIT,,,2,0:13:49,0.0,0.0,2.17,4.34,4.34,0.0,0.0,2.0,0:13:49,0.0,0.0,2.17,4.34,4.34,0.0,0.0,,,,,,,F,7,5,50,3,12,49,91,8,16,11,50,7,14,54,91,17,15.4,49.333333333333336,25.58,19.6,54.0,29.92
Jayden Struble,MTL,,,17,0:15:06,0.0,0.93,2.34,7.71,2.34,7.47,0.0,7.0,0:14:57,0.0,0.57,2.29,8.59,1.72,12.03,0.0,,,,,,,D,19,68,50,21,50,92,10,98,26,48,50,25,50,93,7,99,41.6,66.66666666666667,49.12,39.8,66.33333333333333,47.75999999999999
Shane Pinto,OTT,The Epstein Islanders,C,22,0:19:22,1.41,0.84,7.74,2.82,2.11,1.69,19.57,7.0,0:19:34,0.88,0.0,5.69,3.07,2.63,0.88,13.14,22.0,0:02:01,1.35,,,,F,88,49,16,74,87,32,54,54,68,11,50,52,81,41,72,43,62.8,46.66666666666666,57.96,52.4,52.0,52.28
Philip Broberg,STL,,,23,0:23:13,0.22,0.67,3.48,1.35,3.82,0.22,0.0,7.0,0:24:52,0.34,0.34,2.07,1.72,5.17,0.0,0.0,,,,,,,D,59,51,50,50,50,22,42,11,68,34,50,20,50,37,69,14,52.0,25.0,43.9,44.4,40.0,43.08
Simon Holmstrom,NYI,,,22,0:15:27,0.71,0.88,3.7,0.88,4.23,1.41,0.35,6.0,0:16:19,0.0,0.0,2.45,0.61,4.29,3.67,0.61,,,,,,,F,55,51,50,17,18,9,91,47,16,11,50,10,23,10,90,83,38.2,49.0,41.44,22.0,61.0,33.7
Pavel Dorofeyev,VGK,Autodraft Anomalies,LW;RW,22,0:17:53,1.68,0.76,9.14,1.52,1.37,0.91,0.0,7.0,0:17:46,0.48,1.93,7.72,1.93,1.93,0.0,0.0,22.0,0:03:57,6.19,7.0,0:03:44,4.58,F,93,44,77,85,12,16,30,34,46,86,70,72,14,27,57,17,62.2,26.666666666666668,51.54,57.6,33.666666666666664,50.42
Jackson LaCombe,ANA,Sask Squatches,D,22,0:25:05,0.22,0.87,5.22,1.96,4.46,0.43,0.0,7.0,0:24:36,0.7,0.7,5.92,1.05,4.53,0.7,0.0,22.0,0:03:31,3.09,7.0,0:02:25,0.0,D,59,65,46,82,50,35,57,18,92,55,8,83,50,23,60,37,60.4,36.66666666666666,53.28,57.6,40.0,52.32
Jordan Spence,OTT,,,13,0:18:08,0.25,1.78,5.09,2.54,1.27,1.02,0.0,7.0,0:18:31,0.46,0.93,4.63,0.46,0.93,1.85,0.0,,,,7.0,0:01:36,0.0,D,65,94,50,80,50,46,1,38,79,67,8,69,50,11,2,66,67.8,28.33333333333333,55.96,54.6,26.33333333333333,46.12
Albert Johansson,DET,,,23,0:15:54,0.0,0.33,3.28,3.61,4.75,0.66,0.0,7.0,0:16:32,0.0,0.0,1.55,3.11,4.15,1.04,0.0,,,,,,,D,19,25,50,45,50,64,63,25,26,14,50,11,50,61,53,47,37.8,50.66666666666666,41.66,30.2,53.66666666666666,37.24
Vladislav Kolyachonok,DAL,,,3,0:09:55,0.0,0.0,8.06,0.0,2.02,0.0,0.0,3.0,0:09:55,0.0,0.0,8.06,0.0,2.02,0.0,0.0,,,,,,,D,19,6,50,97,50,2,6,6,26,14,50,94,50,4,11,14,44.4,4.666666666666667,32.48,46.8,9.666666666666666,35.66
Vasily Podkolzin,EDM,,,24,0:15:10,0.66,0.82,5.93,11.86,2.47,1.48,1.15,7.0,0:16:00,1.07,0.0,3.75,8.03,1.07,2.68,2.14,,,,,,,F,51,48,50,52,28,87,64,49,75,11,50,26,40,76,31,74,45.8,66.66666666666667,52.06,40.4,60.333333333333336,46.38
Alex Newhook,MTL,,,17,0:14:38,1.45,1.45,5.79,6.27,1.21,1.93,8.92,3.0,0:11:57,1.67,1.67,10.04,6.69,0.0,6.69,10.04,,,,,,,F,89,77,50,49,72,65,24,59,90,81,50,86,75,70,3,94,67.4,49.333333333333336,61.98,76.4,55.66666666666666,70.18
Ilya Mikheyev,CHI,,,20,0:17:54,0.67,0.5,5.36,2.01,1.17,0.67,0.0,7.0,0:18:09,0.0,0.47,4.25,1.42,0.94,1.89,0.0,,,,,,,F,52,29,50,43,12,22,23,27,16,34,50,33,14,20,27,64,37.2,24.0,33.239999999999995,29.4,37.0,31.68
Joel Kiviranta,COL,,,5,0:10:46,0.0,0.0,3.34,10.02,2.23,0.0,2.23,,,,,,,,,,,,,,,,F,7,5,50,12,40,82,58,8,50,50,50,50,50,50,50,50,22.8,49.333333333333336,30.76,50.0,50.0,50.0
Cole Schwindt,FLA,,,10,0:08:38,1.39,0.0,4.86,6.25,4.17,0.0,18.75,4.0,0:07:06,2.11,0.0,4.22,8.44,4.22,0.0,21.09,,,,,,,F,87,5,50,35,87,65,90,8,95,11,50,33,88,78,90,17,52.8,54.333333333333336,53.25999999999999,55.4,61.66666666666666,57.28
Aliaksei Protas,WSH,,,23,0:18:10,0.86,1.15,6.74,1.72,2.73,0.57,0.72,7.0,0:18:37,0.46,1.38,4.6,1.84,2.76,0.0,1.38,23.0,0:01:03,2.45,,,,F,65,65,35,63,23,19,70,24,45,74,50,38,32,26,74,17,50.2,37.66666666666666,46.44,47.8,39.0,45.16
Juuso Parssinen,NYR,,,14,0:08:55,0.96,0.48,5.76,9.6,4.32,0.96,6.72,2.0,0:07:23,0.0,0.0,8.12,24.35,0.0,0.0,4.06,,,,,,,F,71,28,50,49,66,81,91,35,16,11,50,75,54,97,3,17,52.8,69.0,57.66,41.2,39.0,40.54
Matias Maccelli,TOR,,,21,0:13:10,0.87,1.08,3.69,0.43,1.3,0.87,0.65,7.0,0:12:28,0.0,0.69,2.06,0.69,1.37,2.75,0.69,21.0,0:01:30,1.89,7.0,0:01:44,4.92,F,66,62,25,16,22,4,27,33,16,46,72,6,24,11,41,75,38.2,21.33333333333333,33.14,32.8,42.333333333333336,35.66
Matěj  Blümel,BOS,,,3,0:13:48,0.0,0.0,5.79,2.9,2.9,0.0,0.0,3.0,0:13:48,0.0,0.0,5.79,2.9,2.9,0.0,0.0,,,,,,,F,7,5,50,49,12,33,74,8,16,11,50,53,14,39,77,17,24.6,38.333333333333336,28.72,28.8,44.333333333333336,33.46
Hunter Skinner,STL,,,1,0:10:45,0.0,0.0,0.0,22.33,5.58,0.0,0.0,1.0,0:10:45,0.0,0.0,0.0,22.33,5.58,0.0,0.0,,,,,,,D,19,6,50,1,50,99,77,6,26,14,50,1,50,99,74,14,25.2,60.66666666666666,35.84,28.2,62.333333333333336,38.44
Dmitri Voronkov,CBJ,Hughes your daddy,LW,23,0:15:56,1.47,1.47,7.69,7.04,0.98,3.93,0.33,7.0,0:16:27,1.56,1.04,4.69,4.69,1.56,2.08,0.52,23.0,0:02:36,3.0,7.0,0:02:25,7.06,F,89,77,43,74,17,70,17,84,88,62,82,39,22,57,47,67,60.0,57.0,59.1,58.6,57.0,58.11999999999999
