Player,Team,team_name,Elig_Pos,szn_GP_all,szn_TOI/GP_all,szn_G,szn_A,szn_SOG,szn_HIT,szn_BLK,szn_PIM,szn_FOW,l7_GP_all,l7_TOI/GP_all,l7_G,l7_A,l7_SOG,l7_HIT,l7_BLK,l7_PIM,l7_FOW,szn_GP_pp,szn_TOI/GP_pp,szn_PPP,l7_GP_pp,l7_TOI/GP_pp,l7_PPP,pos_group,T_szn_G,T_szn_A,T_szn_PPP,T_szn_SOG,T_szn_FOW,T_szn_HIT,T_szn_BLK,T_szn_PIM,T_l7_G,T_l7_A,T_l7_PPP,T_l7_SOG,T_l7_FOW,T_l7_HIT,T_l7_BLK,T_l7_PIM,Offensive_Index_szn,Banger_Index_szn,Composite_Index_szn,Offensive_Index_l7,Banger_Index_l7,Composite_Index_l7
Ryan Poehling,PHI,,,68,0:13:52,0.76,1.21,4.58,1.65,5.02,1.02,23.84,7.0,0:16:22,1.05,2.62,4.19,0.52,6.28,0.0,25.66,,,,7.0,0:01:32,5.58,F,60,72,50,31,92,15,95,38,67,91,69,25,91,9,96,19,61.0,49.333333333333336,57.5,68.6,41.333333333333336,60.42
Cale Makar,COL,The Epstein Islanders,D,80,0:25:42,0.87,1.81,7.17,1.49,3.73,0.41,0.0,5.0,0:27:25,0.88,2.19,5.25,0.88,5.69,0.0,0.0,80.0,0:03:38,7.2,5.0,0:04:10,2.87,D,99,98,86,93,48,19,38,17,97,95,50,75,47,16,76,17,84.8,24.666666666666668,66.75999999999999,72.8,36.333333333333336,61.85999999999999
Ian Mitchell,BOS,,,15,0:15:36,0.0,0.26,2.56,1.28,5.9,0.51,0.0,3.0,0:17:22,0.0,0.0,3.45,2.3,6.91,0.0,0.0,15.0,0:01:04,0.0,,,,D,16,18,1,24,48,15,79,20,28,13,50,51,47,44,85,17,21.4,38.0,26.38,37.8,48.66666666666666,41.06
Erik Brannstrom,VAN,,,28,0:14:56,0.43,0.72,4.73,2.01,5.6,2.44,0.0,,,,,,,,,,,,,,,,D,86,59,50,71,48,29,75,76,50,50,50,50,50,50,50,50,62.8,60.0,61.96,50.0,50.0,50.0
Alexandre Texier,STL,,,31,0:12:29,0.93,0.77,7.75,3.1,1.7,1.55,0.0,,,,,,,,,,,,,,,,F,71,46,50,74,13,32,38,53,50,50,50,50,50,50,50,50,50.8,41.0,47.85999999999999,50.0,50.0,50.0
Filip Chytil,"NYR, VAN",,,56,0:14:58,0.93,0.93,9.52,1.36,0.93,1.29,18.9,,,,,,,,,,56.0,0:01:31,3.51,,,,F,71,57,42,86,89,11,13,46,50,50,50,50,50,50,50,50,69.0,23.33333333333333,55.3,50.0,50.0,50.0
Nick DeSimone,UTA,,,20,0:15:34,0.19,0.96,4.62,2.7,2.7,0.0,0.0,4.0,0:15:59,0.0,0.94,3.75,1.88,1.88,0.0,0.0,,,,,,,D,51,76,50,69,48,43,16,6,28,69,50,56,47,36,17,17,58.8,21.666666666666668,47.66,50.0,23.33333333333333,42.0
Alex Iafallo,WPG,,,82,0:13:16,0.83,0.88,6.01,2.92,3.36,0.83,0.66,7.0,0:18:14,0.94,1.41,7.52,4.7,3.76,0.0,0.94,82.0,0:01:22,5.35,7.0,0:02:29,3.44,F,65,54,71,53,23,30,81,32,62,70,55,64,29,59,84,19,53.2,47.66666666666666,51.54,56.0,54.0,55.39999999999999
David Kampf,TOR,,,59,0:12:23,0.41,0.66,3.69,4.1,2.13,1.15,22.81,,,,,,,,,,,,,,,,F,32,39,50,18,91,43,52,42,50,50,50,50,50,50,50,50,46.0,45.66666666666666,45.89999999999999,50.0,50.0,50.0
Neal Pionk,WPG,Sask Squatches,D,69,0:22:03,0.39,1.14,4.85,4.45,3.98,1.73,0.0,3.0,0:20:03,1.0,1.0,6.98,4.99,3.99,0.0,0.0,69.0,0:01:21,7.64,,,,D,83,85,88,73,48,69,44,61,98,71,50,87,47,76,55,17,75.4,58.0,70.18,70.6,49.333333333333336,64.22
Jan Rutta,S.J,,,54,0:17:15,0.19,0.39,3.54,2.58,5.22,1.8,0.0,3.0,0:22:19,0.9,0.0,3.58,2.69,4.48,0.0,0.0,,,,,,,D,51,29,50,47,48,40,69,62,97,13,50,53,47,50,62,17,45.0,57.0,48.6,52.0,43.0,49.3
Eetu Luostarinen,FLA,,,80,0:15:17,0.44,0.74,4.27,8.98,2.94,1.37,1.62,6.0,0:15:24,0.65,0.65,5.19,14.28,3.24,0.0,1.3,,,,,,,F,35,44,50,27,35,77,73,48,49,42,50,38,33,92,79,19,38.2,66.0,46.540000000000006,42.4,63.333333333333336,48.67999999999999
Fabian Zetterlund,"OTT, S.J",,,84,0:16:20,0.83,0.96,7.91,6.73,3.54,0.61,1.35,,,,,,,,,,84.0,0:01:51,2.69,,,,F,65,58,27,75,32,66,83,24,50,50,50,50,50,50,50,50,51.4,57.66666666666666,53.28,50.0,50.0,50.0
Johnathan Kovacevic,N.J,,,81,0:19:48,0.04,0.6,2.84,3.74,3.7,2.69,0.0,6.0,0:20:16,0.0,0.0,3.45,2.96,1.48,1.97,0.0,,,,,,,D,23,48,50,30,48,60,38,80,28,13,50,51,47,54,11,73,39.8,59.333333333333336,45.66,37.8,46.0,40.26
Jacob Bryson,BUF,,,48,0:14:23,0.0,0.61,1.74,1.3,4.43,0.87,0.0,3.0,0:14:10,0.0,0.0,2.82,2.82,2.82,0.0,0.0,,,,,,,D,16,49,50,8,48,15,54,33,28,13,50,40,47,52,34,17,34.2,34.0,34.14,35.6,34.333333333333336,35.22
Emil Bemstrom,PIT,,,14,0:08:19,0.0,0.51,6.69,6.17,1.54,0.0,1.03,,,,,,,,,,,,,,,,F,6,29,50,62,28,62,32,7,50,50,50,50,50,50,50,50,35.0,33.666666666666664,34.6,50.0,50.0,50.0
Drake Batherson,OTT,robert's Fabulous Team,LW;RW,82,0:18:08,1.05,1.69,7.74,5.97,1.21,1.21,0.48,7.0,0:18:02,2.38,1.9,10.93,9.03,2.38,2.85,1.43,82.0,0:03:15,6.95,7.0,0:04:10,10.26,F,77,87,85,73,20,60,21,44,93,82,84,86,35,82,65,81,68.4,41.66666666666666,60.38,76.0,76.0,76.0
Noah Cates,PHI,,,78,0:15:52,0.78,1.02,5.33,4.22,2.62,0.68,23.89,7.0,0:16:15,0.53,2.11,3.16,3.69,1.58,0.0,21.09,78.0,0:01:00,2.3,,,,F,62,62,19,43,92,45,66,27,42,85,50,13,88,50,47,19,55.6,46.0,52.72,55.6,38.66666666666666,50.52
Olle Lycksell,PHI,,,19,0:11:53,0.0,1.33,2.66,2.39,1.33,0.53,0.53,1.0,0:10:25,0.0,0.0,5.75,5.75,0.0,0.0,0.0,,,,,,,F,6,77,50,7,21,23,25,22,13,12,50,45,15,66,4,19,32.2,23.33333333333333,29.54,27.0,29.666666666666668,27.8
Nick Perbix,T.B,,,74,0:14:41,0.33,0.72,3.64,2.76,3.7,1.1,0.0,7.0,0:14:21,0.6,0.0,3.58,0.6,2.39,0.0,0.0,,,,,,,D,75,59,50,50,48,44,38,41,90,13,50,53,47,11,26,17,56.4,41.0,51.78,50.6,18.0,40.82
Ben Jones,MIN,,,26,0:08:22,0.0,0.0,6.61,14.04,3.03,2.75,3.3,,,,,,,,,,,,,,,,F,6,4,50,61,50,90,75,77,50,50,50,50,50,50,50,50,34.2,80.66666666666667,48.14,50.0,50.0,50.0
Alexey Toropchenko,STL,,,80,0:12:29,0.24,0.84,5.4,13.39,3.18,1.5,0.24,7.0,0:12:18,0.0,0.7,4.18,18.11,4.18,1.39,0.0,,,,,,,F,19,51,50,44,17,89,78,52,13,44,50,25,15,95,87,60,36.2,73.0,47.24,29.4,80.66666666666667,44.78
Morgan Barron,WPG,,,74,0:10:22,0.63,0.55,7.27,9.46,2.97,1.25,6.64,7.0,0:11:48,1.45,0.0,10.89,10.89,0.0,1.45,17.42,,,,,,,F,50,31,50,69,68,79,74,45,79,12,50,86,86,86,4,61,53.6,66.0,57.31999999999999,62.6,50.333333333333336,58.92
Skyler Brind'Amour,CAR,,,2,0:16:34,1.81,0.0,1.81,1.81,1.81,3.62,30.75,2.0,0:16:34,1.81,0.0,1.81,1.81,1.81,3.62,30.75,,,,,,,F,96,4,50,2,94,16,41,86,87,12,50,3,93,27,53,86,49.2,47.66666666666666,48.74,49.0,55.333333333333336,50.9
Grant Hutton,NYI,,,13,0:13:27,0.0,0.69,3.43,4.46,4.11,1.37,0.0,,,,,,,,,,,,,,,,D,16,56,50,45,48,69,47,50,50,50,50,50,50,50,50,50,43.0,55.333333333333336,46.7,50.0,50.0,50.0
Sean Walker,CAR,,,82,0:16:50,0.22,0.48,6.26,3.96,3.91,2.0,0.0,7.0,0:19:27,0.0,0.44,6.17,5.28,1.76,1.76,0.0,,,,,,,D,57,37,50,88,48,63,43,67,28,41,50,82,47,78,15,70,56.0,57.66666666666666,56.49999999999999,49.6,54.333333333333336,51.02
Mark Kastelic,BOS,P Diddlers,C;RW,61,0:10:44,0.46,0.82,6.14,19.88,3.57,9.71,18.23,,,,,,,,,,,,,,,,F,36,50,50,55,88,96,84,99,50,50,50,50,50,50,50,50,55.8,93.0,66.96,50.0,50.0,50.0
Sean Durzi,UTA,,,30,0:20:38,0.39,0.68,3.78,1.45,5.04,1.84,0.0,7.0,0:22:01,0.39,0.78,4.67,2.33,4.67,1.56,0.0,30.0,0:01:18,3.05,7.0,0:01:25,12.0,D,83,55,35,53,48,18,66,63,77,61,89,69,47,44,64,66,54.8,49.0,53.05999999999999,68.6,58.0,65.41999999999999
Parker Kelly,COL,,,80,0:12:44,0.47,0.65,5.83,9.42,4.24,1.71,17.77,7.0,0:13:03,0.66,0.0,7.22,9.85,6.57,0.0,3.94,,,,,,,F,37,38,50,51,88,79,90,57,49,12,50,62,55,84,96,19,52.8,75.33333333333333,59.55999999999999,45.6,66.33333333333333,51.81999999999999
Pius Suter,VAN,,,81,0:17:20,1.07,0.9,5.89,2.52,1.84,0.77,15.93,7.0,0:20:31,1.25,0.42,8.77,2.51,1.67,2.51,19.64,81.0,0:01:20,2.74,7.0,0:03:08,0.0,F,78,55,28,52,86,25,42,30,74,31,9,74,87,36,49,77,59.8,32.333333333333336,51.56,55.0,54.0,54.7
Zach Whitecloud,VGK,,,74,0:17:30,0.19,0.42,3.33,5.37,4.77,1.71,0.0,6.0,0:19:49,0.0,0.5,2.02,4.54,6.06,1.01,0.0,,,,,,,D,51,31,50,42,48,78,61,60,28,45,50,24,47,73,79,52,44.4,66.33333333333333,50.98,38.8,68.0,47.56
Kiefer Sherwood,VAN,Sask Squatches,RW,78,0:14:53,0.98,1.08,7.28,23.77,1.55,1.81,1.24,7.0,0:15:45,1.09,1.63,5.98,16.86,0.54,1.09,0.0,,,,,,,F,74,65,50,69,31,97,32,60,68,76,50,48,15,94,16,53,57.8,63.0,59.35999999999999,51.4,54.333333333333336,52.28
Eric Robinson,CAR,,,82,0:12:15,0.84,1.07,6.56,7.34,0.95,0.6,0.42,7.0,0:15:22,0.0,0.0,4.46,11.71,0.56,0.0,0.0,,,,,,,F,66,65,50,61,19,69,13,24,13,12,50,29,15,88,16,19,52.2,35.333333333333336,47.14,23.8,41.0,28.96
Oliver Wahlstrom,"BOS, NYI",,,43,0:10:13,0.41,0.41,7.37,4.64,4.09,5.05,0.82,,,,,,,,,,,,,,,,F,32,22,50,70,25,49,89,94,50,50,50,50,50,50,50,50,39.8,77.33333333333333,51.06,50.0,50.0,50.0
Martin Fehervary,WSH,,,81,0:19:00,0.19,0.78,2.96,5.42,5.85,0.97,0.0,,,,,,,,,,,,,,,,D,51,64,50,33,48,78,78,37,50,50,50,50,50,50,50,50,49.2,64.33333333333333,53.74,50.0,50.0,50.0
Joel Farabee,"CGY, PHI",,,81,0:14:54,0.55,0.7,7.5,4.67,2.48,1.69,0.89,,,,,,,,,,81.0,0:01:25,2.08,,,,F,44,42,16,71,26,49,62,57,50,50,50,50,50,50,50,50,39.8,56.0,44.66,50.0,50.0,50.0
Philipp Kurashev,CHI,,,51,0:13:43,0.6,0.6,4.63,2.57,1.37,1.2,8.32,5.0,0:12:01,1.0,1.0,2.99,0.0,0.0,0.0,1.99,,,,,,,F,48,35,50,32,73,26,26,43,65,57,50,11,40,3,4,19,47.6,31.666666666666668,42.82,44.6,8.666666666666666,33.82
Quinn Hughes,VAN,robert's Fabulous Team,D,68,0:25:43,0.55,2.06,6.62,0.45,2.3,0.99,0.0,7.0,0:26:48,0.0,1.92,5.44,0.32,1.6,0.0,0.0,68.0,0:03:42,6.9,7.0,0:03:57,8.67,D,94,99,84,91,48,4,9,37,28,93,83,77,47,7,13,17,83.2,16.666666666666668,63.24,65.6,12.333333333333334,49.62
Brady Tkachuk,OTT,Boats and Ahos,C;LW;IR;IR+,72,0:18:14,1.33,1.19,13.53,10.42,1.51,5.62,8.13,1.0,0:10:37,0.0,0.0,16.95,5.65,0.0,0.0,5.65,72.0,0:03:19,5.75,,,,F,88,71,75,97,73,82,31,95,13,12,50,97,63,66,4,19,80.8,69.33333333333333,77.35999999999999,47.0,29.666666666666668,41.8
Ryan McLeod,BUF,,,79,0:16:49,0.9,1.49,4.42,0.77,1.58,0.72,28.44,7.0,0:16:46,0.51,2.04,6.13,0.51,1.02,0.0,35.76,,,,,,,F,69,82,50,29,94,6,33,28,41,84,50,50,94,9,30,19,64.8,22.33333333333333,52.05999999999999,63.8,19.33333333333333,50.46
Evan Bouchard,EDM,Bros before Ahos,D,82,0:23:27,0.44,1.65,7.33,0.97,3.37,1.0,0.0,7.0,0:24:37,0.35,1.39,8.36,0.35,1.74,1.39,0.0,82.0,0:03:16,5.8,7.0,0:03:40,2.33,D,87,96,76,94,48,10,30,38,73,84,43,92,47,7,15,62,80.2,26.0,63.94,67.8,28.0,55.85999999999999
Isac Lundestrom,ANA,,,79,0:13:32,0.22,0.62,3.36,2.63,3.81,0.56,24.72,7.0,0:12:14,0.0,0.7,3.5,3.5,3.5,0.0,19.61,,,,,,,F,18,36,50,14,92,26,86,23,13,44,50,17,87,48,82,19,42.0,45.0,42.9,42.2,49.66666666666666,44.44
Mattias Samuelsson,BUF,,,62,0:19:18,0.2,0.5,2.61,5.21,4.66,1.1,0.0,7.0,0:22:02,0.0,0.0,1.17,5.44,1.94,0.0,0.0,,,,,,,D,53,39,50,25,48,76,59,41,28,13,50,9,47,79,18,17,43.0,58.66666666666666,47.7,29.4,38.0,31.98
Joe Veleno,"CHI, DET",,,74,0:12:07,0.54,0.6,5.02,9.3,2.94,1.14,13.45,,,,,,,,,,,,,,,,F,43,35,50,38,83,79,73,42,50,50,50,50,50,50,50,50,49.8,64.66666666666667,54.25999999999999,50.0,50.0,50.0
K'Andre Miller,NYR,Trocheck Backcheck Paycheque,D,74,0:21:56,0.26,0.74,4.06,3.92,4.06,0.81,0.0,5.0,0:21:47,0.0,2.2,3.3,3.3,6.06,2.2,0.0,,,,,,,D,64,61,50,59,48,62,46,31,28,95,50,49,47,59,79,77,56.4,46.333333333333336,53.38,53.8,71.66666666666667,59.16
Alexander Alexeyev,WSH,,,8,0:16:04,0.0,0.0,3.27,4.2,6.53,0.0,0.0,3.0,0:20:49,0.0,0.0,2.88,2.88,3.84,0.0,0.0,,,,,,,D,16,4,50,41,48,66,85,6,28,13,50,41,47,53,52,17,31.8,52.333333333333336,37.96,35.8,40.66666666666666,37.25999999999999
Patrick Giles,"FLA, S.J",,,17,0:09:13,0.38,0.0,5.73,7.65,2.68,0.0,12.62,,,,,,,,,,,,,,,,F,30,4,50,49,82,71,67,7,50,50,50,50,50,50,50,50,43.0,48.333333333333336,44.6,50.0,50.0,50.0
Michael Callahan,BOS,,,17,0:14:08,0.25,0.0,2.25,2.0,2.99,1.75,0.0,,,,,,,,,,,,,,,,D,63,4,50,17,48,29,21,61,50,50,50,50,50,50,50,50,36.4,37.0,36.58,50.0,50.0,50.0
Jesperi Kotkaniemi,CAR,,,78,0:14:03,0.66,1.15,6.29,3.61,1.53,2.74,20.08,3.0,0:13:16,1.51,1.51,12.06,4.52,0.0,0.0,30.14,78.0,0:01:22,0.56,,,,F,53,69,1,57,90,38,32,77,81,73,50,90,92,57,4,19,54.0,49.0,52.5,77.2,26.666666666666668,62.04
Andrei Svechnikov,CAR,Autodraft Anomalies,LW;RW,72,0:17:06,0.97,1.36,8.76,7.21,1.07,2.87,0.05,6.0,0:16:12,0.62,1.23,6.17,8.02,3.7,1.23,0.0,72.0,0:03:13,4.64,6.0,0:01:52,5.32,F,73,78,61,82,14,69,17,78,47,65,68,50,15,78,84,56,61.6,54.66666666666666,59.52,49.0,72.66666666666667,56.1
Ty Emberson,EDM,,,76,0:15:06,0.1,0.57,3.24,6.43,5.07,0.94,0.0,7.0,0:17:34,0.98,0.49,1.95,6.34,3.9,0.0,0.0,,,,,,,D,34,45,50,40,48,85,67,35,98,44,50,23,47,84,53,17,43.4,62.333333333333336,49.08,52.4,51.333333333333336,52.08
Jack Drury,"CAR, COL",,,72,0:12:55,0.52,0.65,6.0,2.9,3.23,1.42,27.8,,,,,,,,,,,,,,,,F,41,38,50,53,93,30,78,50,50,50,50,50,50,50,50,50,55.0,52.66666666666666,54.3,50.0,50.0,50.0
Rasmus Dahlin,BUF,Bros before Ahos,D,73,0:24:14,0.58,1.73,6.78,3.39,3.32,1.83,0.0,7.0,0:24:22,1.06,1.76,8.09,4.22,1.06,1.41,0.0,73.0,0:03:09,5.47,7.0,0:02:00,12.78,D,95,97,72,91,48,54,29,63,99,91,90,91,47,70,6,62,80.6,48.66666666666666,71.02,83.6,46.0,72.32
Oskar Bäck,DAL,,,73,0:11:42,0.28,0.84,3.09,1.97,2.46,0.56,6.32,5.0,0:10:24,0.0,1.15,2.31,1.15,2.31,2.31,2.31,,,,,,,F,22,51,50,11,67,18,62,23,13,62,50,5,43,17,64,75,40.2,34.333333333333336,38.44,34.6,52.0,39.82
Rasmus Kupari,WPG,,,59,0:10:15,0.5,0.3,5.26,7.63,3.07,1.59,25.98,,,,,,,,,,,,,,,,F,40,16,50,42,93,71,76,54,50,50,50,50,50,50,50,50,48.2,67.0,53.84,50.0,50.0,50.0
Ty Dellandrea,S.J,,,68,0:11:48,0.07,0.52,3.74,12.18,3.51,4.41,15.62,7.0,0:11:28,0.0,0.0,4.48,6.72,4.48,8.96,17.91,,,,,,,F,9,29,50,19,86,87,83,91,13,12,50,29,86,72,89,98,38.6,87.0,53.12,38.0,86.33333333333333,52.5
Barrett Hayton,UTA,,,82,0:16:06,0.91,1.18,7.04,1.41,2.0,2.04,25.08,7.0,0:16:10,1.06,1.59,8.48,2.12,1.06,8.48,20.13,82.0,0:01:58,5.54,7.0,0:03:15,13.15,F,70,70,73,66,92,12,48,65,67,75,89,72,88,31,31,98,74.2,41.66666666666666,64.44,78.2,53.333333333333336,70.74000000000001
Akil Thomas,L.A,,,25,0:09:54,0.24,0.48,4.84,10.17,2.9,1.69,4.36,2.0,0:11:06,0.0,0.0,2.7,13.5,5.4,0.0,8.1,,,,,,,F,19,27,50,36,57,82,72,57,13,12,50,8,71,91,93,19,37.8,70.33333333333333,47.56,30.8,67.66666666666667,41.86
Liam Foudy,NYI,,,2,0:07:27,0.0,0.0,4.03,0.0,4.03,0.0,0.0,,,,,,,,,,,,,,,,F,6,4,50,23,13,1,89,7,50,50,50,50,50,50,50,50,19.2,32.333333333333336,23.14,50.0,50.0,50.0
Jack McBain,UTA,Bros before Ahos,C;LW,82,0:13:34,0.7,0.75,4.85,15.69,2.7,4.2,12.35,7.0,0:14:35,0.59,2.35,6.46,14.09,3.52,0.0,20.55,,,,,,,F,56,45,50,36,82,92,68,90,45,88,50,54,88,92,82,19,53.8,83.33333333333333,62.66,65.0,64.33333333333333,64.8
Kevin Bahl,CGY,,,73,0:21:23,0.12,0.65,3.15,4.19,4.46,1.35,0.0,7.0,0:21:45,0.0,0.79,1.58,6.3,3.15,0.79,0.0,,,,,,,D,37,53,50,38,48,66,55,49,28,62,50,16,47,84,41,45,45.2,56.66666666666666,48.64,40.6,56.66666666666666,45.42
Noah Dobson,NYI,Jagrbombs,D,71,0:23:16,0.36,1.05,7.12,2.03,4.58,1.02,0.0,7.0,0:22:06,0.39,0.39,4.65,0.78,5.82,1.55,0.0,71.0,0:03:00,3.37,7.0,0:03:27,2.48,D,79,81,41,93,48,30,57,38,77,38,45,69,47,14,77,65,68.4,41.66666666666666,60.38,55.2,52.0,54.24
Adam Boqvist,"FLA, NYI",,,35,0:14:04,0.49,1.22,4.87,1.58,2.31,1.22,0.0,,,,,,,,,,35.0,0:02:02,5.05,,,,D,91,88,67,73,48,21,9,45,50,50,50,50,50,50,50,50,73.4,25.0,58.88,50.0,50.0,50.0
Rasmus Sandin,WSH,,,82,0:19:11,0.15,0.99,2.97,3.51,4.65,0.88,0.0,7.0,0:21:38,0.0,0.79,1.19,0.79,6.34,2.77,0.0,,,,,,,D,43,78,50,34,48,56,59,33,28,62,50,10,47,15,81,83,50.6,49.333333333333336,50.22,39.4,59.66666666666666,45.48
Adam Ginning,PHI,,,1,0:12:48,0.0,0.0,0.0,4.69,4.69,0.0,0.0,,,,,,,,,,,,,,,,D,16,4,50,1,48,71,60,6,50,50,50,50,50,50,50,50,23.8,45.66666666666666,30.36,50.0,50.0,50.0
Nils Lundkvist,DAL,,,39,0:15:00,0.0,0.51,5.33,2.36,3.48,2.05,0.0,,,,,,,,,,,,,,,,D,16,40,50,79,48,36,32,68,50,50,50,50,50,50,50,50,46.6,45.333333333333336,46.22,50.0,50.0,50.0
Jacob Bernard-Docker,"BUF, OTT",,,40,0:13:36,0.22,0.66,3.53,3.31,5.51,1.87,0.0,,,,,,,,,,,,,,,,D,57,54,50,47,48,53,74,64,50,50,50,50,50,50,50,50,51.2,63.66666666666666,54.94,50.0,50.0,50.0
Jakub Lauko,"BOS, MIN",,,56,0:10:42,0.5,0.6,4.2,12.0,3.9,4.7,0.1,,,,,,,,,,,,,,,,F,40,35,50,26,14,87,87,92,50,50,50,50,50,50,50,50,33.0,88.66666666666667,49.7,50.0,50.0,50.0
Ty Smith,CAR,,,8,0:13:39,0.55,0.55,7.68,1.1,2.74,2.2,0.0,,,,,,,,,,8.0,0:02:38,2.84,,,,D,94,44,31,95,48,12,16,71,50,50,50,50,50,50,50,50,62.4,33.0,53.58,50.0,50.0,50.0
Jordan Harris,CBJ,,,33,0:11:23,0.16,0.64,2.39,3.67,5.59,0.96,0.0,4.0,0:13:22,0.0,1.12,2.24,4.49,3.37,0.0,0.0,,,,,,,D,45,52,50,20,48,59,75,36,28,76,50,28,47,72,44,17,43.0,56.66666666666666,47.1,45.8,44.333333333333336,45.36
Jan Jenik,OTT,,,2,0:07:41,0.0,0.0,0.0,7.8,0.0,0.0,3.9,,,,,,,,,,,,,,,,F,6,4,50,1,55,72,1,7,50,50,50,50,50,50,50,50,23.2,26.666666666666668,24.24,50.0,50.0,50.0
Michael Kesselring,UTA,,,82,0:17:41,0.29,0.91,6.21,3.6,2.77,3.68,0.0,7.0,0:17:10,0.5,1.0,7.48,1.0,2.49,3.99,0.0,,,,,,,D,69,73,50,88,48,58,17,90,85,71,50,89,47,19,28,91,65.6,55.0,62.42,68.4,46.0,61.68
Kirill Marchenko,CBJ,The Epstein Islanders,RW,79,0:18:34,1.27,1.76,8.46,2.25,1.55,0.82,0.53,7.0,0:16:39,0.0,2.06,8.23,3.09,1.54,0.0,0.0,79.0,0:02:33,5.64,7.0,0:01:36,5.33,F,86,89,74,79,21,22,32,31,13,84,68,70,15,43,46,19,69.8,28.33333333333333,57.35999999999999,50.0,36.0,45.8
Ilya Lyubushkin,DAL,,,80,0:17:23,0.04,0.56,2.2,3.62,5.87,1.38,0.0,7.0,0:19:23,0.0,0.44,1.33,1.33,3.54,0.88,0.0,,,,,,,D,23,45,50,16,48,58,79,50,28,41,50,12,47,25,47,48,36.4,62.333333333333336,44.17999999999999,35.6,40.0,36.92
Connor Dewar,"PIT, TOR",,,48,0:11:33,0.43,0.65,5.95,13.95,4.0,1.51,5.73,,,,,,,,,,,,,,,,F,34,38,50,52,64,90,88,52,50,50,50,50,50,50,50,50,47.6,76.66666666666667,56.32,50.0,50.0,50.0
Declan Chisholm,MIN,,,66,0:16:59,0.11,0.53,3.69,1.77,3.69,0.53,0.0,5.0,0:14:21,0.0,0.0,6.69,3.34,2.51,0.0,0.0,,,,,,,D,36,42,50,51,48,24,37,21,28,13,50,86,47,60,29,17,45.4,27.33333333333333,39.98,44.8,35.333333333333336,41.96
Pontus Holmberg,TOR,,,68,0:12:39,0.49,0.84,4.81,3.21,3.69,1.88,9.69,7.0,0:11:43,0.73,2.19,5.11,5.11,3.65,0.0,18.27,,,,,,,F,39,51,50,35,77,33,85,61,53,86,50,37,86,62,83,19,50.4,59.66666666666666,53.17999999999999,62.4,54.66666666666666,60.08
Tyler Tucker,STL,,,38,0:14:34,0.32,0.43,3.57,8.77,4.22,5.96,0.0,6.0,0:16:14,0.0,0.62,1.23,10.47,2.46,0.0,0.0,,,,,,,D,74,32,50,48,48,93,50,97,28,52,50,10,47,95,28,17,50.4,80.0,59.28,37.4,46.66666666666666,40.17999999999999
Jonatan Berggren,DET,,,75,0:12:58,0.74,0.74,5.42,2.53,0.99,0.86,0.31,7.0,0:13:47,1.24,1.24,4.97,4.97,1.24,0.0,0.0,,,,,,,F,59,44,50,45,18,25,14,33,74,65,50,35,15,61,37,19,43.2,24.0,37.44,47.8,39.0,45.16
Alexander Romanov,NYI,,,64,0:22:18,0.17,0.67,4.2,6.18,6.93,0.84,0.0,5.0,0:20:28,0.0,1.17,6.45,4.1,5.28,0.0,0.0,,,,,,,D,47,55,50,62,48,83,89,32,28,78,50,84,47,68,72,17,52.4,68.0,57.08,57.4,52.333333333333336,55.88
David Gustafsson,WPG,,,36,0:08:58,0.37,0.74,5.57,3.53,3.34,1.3,18.37,4.0,0:09:08,0.0,0.0,4.92,1.64,0.0,0.0,6.56,,,,,,,F,29,44,50,47,88,37,80,46,13,12,50,35,66,24,4,19,51.6,54.333333333333336,52.42,35.2,15.666666666666666,29.34
Linus Karlsson,VAN,,,23,0:10:55,0.72,0.72,6.68,6.44,1.91,1.43,0.24,7.0,0:12:04,0.71,2.13,5.68,5.68,2.13,0.0,0.0,,,,,,,F,57,43,50,62,17,64,45,50,52,85,50,44,15,66,60,19,45.8,53.0,47.96,49.2,48.333333333333336,48.94
Martin Pospisil,CGY,Autodraft Anomalies,C;RW;IR;IR+,81,0:13:48,0.21,1.13,6.12,16.15,1.39,4.51,3.81,6.0,0:12:27,0.0,0.8,8.02,20.06,1.6,0.0,0.8,,,,,,,F,17,68,50,55,54,93,27,91,13,48,50,69,27,96,47,19,48.8,70.33333333333333,55.25999999999999,41.4,54.0,45.17999999999999
Jack St. Ivany,PIT,,,19,0:16:22,0.0,0.19,2.32,7.33,4.82,3.28,0.0,,,,,,,,,,,,,,,,D,16,13,50,18,48,89,62,87,50,50,50,50,50,50,50,50,29.0,79.33333333333333,44.1,50.0,50.0,50.0
Paul Cotter,N.J,,,79,0:13:04,0.93,0.35,5.23,14.17,1.86,3.02,2.38,5.0,0:10:28,0.0,0.0,5.73,14.9,3.44,5.73,0.0,,,,,,,F,71,19,50,42,43,90,43,80,13,12,50,45,15,92,81,94,45.0,71.0,52.8,27.0,89.0,45.6
Nikolai Kovalenko,"COL, S.J",,,57,0:12:20,0.6,1.11,3.84,7.08,2.05,1.36,0.17,,,,,,,,,,,,,,,,F,48,67,50,20,15,68,49,48,50,50,50,50,50,50,50,50,40.0,55.0,44.5,50.0,50.0,50.0
